"0-0","0-0","0-0","3-33","4-29","5-26","6-23","7-20","8-18","9-15","10-13","11-11","12-9","13-7","14-5","15-4","0-0","0-0","0-0","0-0","0-0","3-6","4-6","5-6","6-6","6-7","7-7","8-7","9-7","10-7","11-7","12-7","13-7","14-7","0-0","0-0","0-0","0-0","3-16","4-16","5-16","6-15","7-13","8-12","9-10","10-9","11-9","12-9","13-9","14-9","15-9","16-9","0-0","0-0","0-0","0-0","0-0","3-3","3-4","4-4","4-5","5-5","5-6","6-6","6-7","7-7","7-8","8-8","8-9","9-9","9-10","10-10","10-11","11-11","11-12","12-12","12-13","0-0","0-0","0-0","0-0","0-0","3-4","3-6","4-6","5-6","4-9","5-9","6-9","7-9","8-9","9-9","10-8","11-8","13-7","14-7","16-6","17-6","18-6","19-6","20-6","21-5","22-5","23-5","24-5","25-5","26-5","27-5","28-5","30-4","31-4","32-4","33-4","34-4","35-4","36-4","37-4","5-32","6-32","7-32","8-32","9-32","10-32","11-17","45-4","46-4","47-4","0-0","0-0","0-0","0-0","3-7","4-7","5-7","6-7","7-7","8-7","9-7","10-7","11-7","12-7","13-7","14-7","15-6","16-4","0-0","0-0","0-0","0-0","0-0","3-22","4-21","5-20","6-19","7-18","8-17","9-16","10-15","11-14","12-13","13-12","14-11","15-11","16-11","17-11","18-11","19-11","20-11","21-11","22-11","0-0","0-0","0-0","0-0","0-0","0-0","3-3","3-4","3-6","4-6","5-6","6-6","6-7","7-7","7-8","6-11","7-11","8-11","9-11","10-11","0-0","0-0","0-0","0-0","3-3","3-5","4-5","5-5","4-8","5-8","6-8","7-8","6-11","6-13","7-13","7-15","0-0","0-0","0-0","0-0","0-0","3-4","4-4","3-7","4-7","4-9","5-9","5-11","6-11","6-13","7-13","6-18","7-18","8-18","9-18"
"0-0","0-0","0-0","3-34","4-30","5-27","6-24","7-21","8-19","9-16","10-14","11-12","12-10","13-8","14-6","15-5","16-3","0-0","0-0","0-0","0-0","3-7","4-7","5-7","6-7","7-7","7-8","8-8","9-8","10-8","11-8","12-8","13-8","14-8","0-0","0-0","0-0","0-0","0-0","3-18","4-17","5-16","6-14","7-13","8-11","9-10","10-10","11-10","12-10","13-10","14-10","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-5","4-5","5-5","5-6","6-6","6-7","7-7","7-8","8-8","8-9","9-9","9-10","10-10","10-11","11-11","11-12","12-12","12-13","13-13","0-0","0-0","0-0","0-0","3-3","3-5","3-7","4-7","5-7","6-7","5-10","6-10","7-10","8-10","9-10","10-9","11-9","13-8","14-8","16-7","17-7","18-7","19-7","20-7","21-6","22-6","23-6","24-6","25-6","26-6","27-6","28-6","30-5","31-5","32-5","33-5","34-5","35-5","36-5","37-5","38-5","6-33","7-33","8-33","9-33","10-33","44-5","45-5","46-5","47-5","49-3","0-0","0-0","0-0","3-8","4-8","5-8","6-8","7-8","8-8","9-8","10-8","11-8","12-8","13-8","14-8","15-7","16-5","17-3","0-0","0-0","0-0","0-0","3-23","4-22","5-21","6-20","7-19","8-18","9-17","10-16","11-15","12-14","13-13","14-12","15-12","16-12","17-12","18-12","19-12","20-12","21-12","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-4","4-4","3-7","4-7","5-7","6-7","7-7","7-8","8-8","6-12","7-12","8-12","9-12","10-12","0-0","0-0","0-0","0-0","0-0","3-6","4-6","5-6","4-9","5-9","6-9","7-9","6-12","6-14","7-14","7-16","0-0","0-0","0-0","0-0","3-3","3-5","4-5","5-5","4-8","4-10","5-10","5-12","6-12","6-14","7-14","6-19","7-19","8-19","9-19"
"0-0","0-0","0-0","3-35","4-31","5-28","6-25","7-22","8-20","9-17","10-15","11-13","12-11","13-9","14-7","15-6","16-4","0-0","0-0","0-0","0-0","0-0","3-9","4-9","5-9","6-9","7-9","8-9","9-9","10-9","11-9","12-9","13-9","14-9","0-0","0-0","0-0","0-0","0-0","0-0","3-18","4-17","5-15","6-14","7-12","8-11","9-11","10-11","11-11","12-11","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-7","4-7","5-7","6-7","7-7","7-8","8-8","8-9","9-9","9-10","10-10","10-11","11-11","11-12","12-12","12-13","13-13","0-0","0-0","0-0","0-0","0-0","3-4","3-6","3-8","4-8","5-8","6-8","7-8","6-11","7-11","8-11","9-11","10-10","11-10","13-9","14-9","16-8","17-8","18-8","19-8","20-8","21-7","22-7","23-7","24-7","25-7","26-7","27-7","28-7","30-6","31-6","32-6","33-6","34-6","35-6","36-6","37-6","38-6","39-6","40-6","8-34","9-34","10-34","44-6","45-6","46-6","47-6","49-4","0-0","0-0","0-0","0-0","3-9","4-9","5-9","6-9","7-9","8-9","9-9","9-10","10-10","11-10","13-9","14-8","15-6","16-4","17-3","0-0","0-0","0-0","0-0","3-23","4-22","5-21","6-20","7-19","8-18","9-17","10-16","11-15","12-14","13-13","14-13","15-13","16-13","17-13","18-13","19-13","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-6","3-8","4-8","5-8","6-8","7-8","8-8","8-9","9-9","7-13","8-13","9-13","10-13","0-0","0-0","0-0","0-0","0-0","0-0","3-8","4-8","4-10","5-10","6-10","7-10","8-10","7-13","7-15","0-0","0-0","0-0","0-0","0-0","3-4","3-6","4-6","5-6","4-9","5-9","5-11","6-11","6-13","7-13","7-15","6-20","7-20","8-20","9-20"
"0-0","0-0","0-0","3-36","4-32","5-29","6-26","7-23","8-21","9-18","10-16","11-14","12-12","13-10","14-8","15-7","16-5","17-3","0-0","0-0","0-0","0-0","0-0","3-10","4-10","5-10","6-10","7-10","8-10","9-10","10-10","10-11","11-11","12-11","14-3","0-0","0-0","0-0","0-0","0-0","3-19","4-18","5-16","6-15","7-13","8-12","9-12","10-12","11-12","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-9","4-9","5-9","6-9","7-9","8-9","9-9","9-10","10-10","10-11","11-11","11-12","12-12","12-13","13-13","13-14","0-0","0-0","0-0","0-0","3-3","3-5","3-7","4-7","4-9","5-9","6-9","7-9","6-12","7-12","8-12","9-12","10-11","11-11","13-10","14-10","16-9","17-9","18-9","19-9","20-9","21-8","22-8","23-8","24-8","25-8","26-8","27-8","28-8","30-7","31-7","32-7","33-7","34-7","35-7","36-7","37-7","38-7","39-7","40-7","41-7","9-35","10-35","44-7","45-7","46-7","47-7","49-5","0-0","0-0","0-0","0-0","3-10","4-10","5-10","6-10","7-10","8-10","9-10","10-10","10-11","11-11","13-10","14-9","15-7","16-5","17-4","0-0","0-0","0-0","0-0","0-0","3-23","4-22","5-21","6-20","7-19","8-18","9-17","10-16","11-15","12-14","13-14","14-14","15-14","16-14","17-14","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-9","4-9","5-9","6-9","7-9","8-9","9-9","9-10","10-10","8-14","9-14","10-14","15-3","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-12","4-12","5-12","6-12","6-14","7-14","0-0","0-0","0-0","0-0","0-0","3-3","3-5","3-7","4-7","5-7","6-7","5-10","5-12","6-12","6-14","7-14","7-16","8-16","7-21","8-21","9-21"
"0-0","0-0","0-0","3-37","4-33","5-30","6-27","7-24","8-22","9-19","10-17","11-15","12-13","13-11","14-9","15-8","16-6","17-4","18-3","0-0","0-0","0-0","0-0","3-11","4-11","5-11","6-11","7-11","8-11","9-11","10-11","11-11","11-12","12-12","14-4","15-3","0-0","0-0","0-0","0-0","0-0","3-19","4-17","5-16","6-14","7-13","8-13","9-13","0-0","0-0","0-0","0-0","0-0","3-3","4-3","0-0","0-0","0-0","0-0","0-0","0-0","3-11","4-11","5-11","6-11","7-11","8-11","9-11","10-11","11-11","11-12","12-12","12-13","13-13","13-14","0-0","0-0","0-0","0-0","3-3","3-4","3-6","3-8","4-8","4-10","5-10","6-10","7-10","8-10","7-13","8-13","9-13","11-11","11-12","13-11","14-11","16-10","17-10","18-10","19-10","20-10","21-9","22-9","23-9","24-9","25-9","26-9","27-9","28-9","30-8","31-8","32-8","33-8","34-8","35-8","36-8","37-8","38-8","39-8","40-8","41-8","42-8","10-36","44-8","45-8","46-8","47-8","49-6","52-3","0-0","0-0","0-0","3-11","4-11","5-11","6-11","7-11","8-11","9-11","10-11","11-11","11-12","13-11","14-10","15-8","16-6","17-5","18-3","0-0","0-0","0-0","0-0","3-24","4-23","5-22","6-21","7-20","8-19","9-18","10-17","11-16","12-15","13-15","14-15","15-15","16-15","0-0","0-0","0-0","0-0","0-0","0-0","3-3","4-3","0-0","0-0","0-0","0-0","0-0","3-11","4-11","5-11","6-11","7-11","8-11","9-11","10-11","11-11","9-15","10-15","14-4","15-3","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-15","4-15","5-15","6-15","7-15","0-0","0-0","0-0","0-0","3-3","3-4","3-6","3-8","4-8","5-8","6-8","7-8","6-11","6-13","7-13","7-15","8-15","8-17","7-22","8-22","9-22"
"0-0","0-0","0-0","3-38","4-34","5-31","6-28","7-25","8-23","9-20","10-18","11-16","12-14","13-12","14-10","15-9","16-7","17-5","18-4","0-0","0-0","0-0","0-0","0-0","3-13","4-13","5-13","6-13","7-13","8-13","9-13","10-13","11-13","12-13","13-5","14-4","15-3","0-0","0-0","0-0","0-0","0-0","3-18","4-17","5-15","6-14","7-14","0-0","0-0","0-0","0-0","0-0","3-3","3-4","4-4","6-3","0-0","0-0","0-0","0-0","0-0","0-0","3-13","4-13","5-13","6-13","7-13","8-13","9-13","10-13","11-13","12-13","13-13","13-14","0-0","0-0","0-0","0-0","0-0","3-4","4-4","3-7","4-7","4-9","5-9","5-11","6-11","7-11","8-11","9-11","8-14","9-14","11-12","12-12","13-12","14-12","16-11","17-11","18-11","19-11","20-11","21-10","22-10","23-10","24-10","25-10","26-10","27-10","28-10","30-9","31-9","32-9","33-9","34-9","35-9","36-9","37-9","38-9","39-9","40-9","41-9","42-9","43-9","44-9","45-9","46-9","47-9","49-7","52-4","0-0","0-0","0-0","3-12","4-12","5-12","6-12","7-12","8-12","9-12","10-12","11-12","12-12","13-12","14-11","15-9","16-7","17-6","18-4","0-0","0-0","0-0","0-0","0-0","3-24","4-23","5-22","6-21","7-20","8-19","9-18","10-17","11-16","12-16","13-16","14-16","0-0","0-0","0-0","0-0","0-0","0-0","3-3","3-4","4-4","6-3","0-0","0-0","0-0","0-0","0-0","3-13","4-13","5-13","6-13","7-13","8-13","9-13","10-13","9-16","10-16","13-5","14-4","15-3","16-3","0-0","0-0","0-0","0-0","0-0","0-0","3-18","4-18","5-18","0-0","0-0","0-0","0-0","0-0","3-4","4-4","3-7","4-7","4-9","5-9","6-9","7-9","6-12","6-14","7-14","7-16","8-16","8-18","9-18","8-23","9-23"
"0-0","0-0","0-0","3-39","4-35","5-32","6-29","7-26","8-24","9-21","10-19","11-17","12-15","13-13","14-11","15-10","16-8","17-6","18-5","19-3","0-0","0-0","0-0","0-0","0-0","3-14","4-14","5-14","6-14","7-14","8-14","9-14","10-14","11-14","12-6","13-5","14-4","15-3","0-0","0-0","0-0","0-0","0-0","3-18","4-16","5-15","0-0","0-0","0-0","0-0","0-0","3-3","3-4","4-4","4-5","6-4","8-3","9-3","0-0","0-0","0-0","0-0","0-0","0-0","3-16","4-16","5-16","6-16","7-16","8-16","9-16","10-16","11-16","12-16","0-0","0-0","0-0","0-0","3-3","3-5","4-5","5-5","4-8","4-10","5-10","5-12","6-12","7-12","8-12","9-12","8-15","9-15","12-12","12-13","13-13","14-13","16-12","17-12","18-12","19-12","20-12","21-11","22-11","23-11","24-11","25-11","26-11","27-11","28-11","30-10","31-10","32-10","33-10","34-10","35-10","36-10","37-10","38-10","39-10","40-10","41-10","42-10","43-10","44-10","45-10","46-10","47-10","49-8","52-5","0-0","0-0","0-0","0-0","3-14","4-14","5-14","6-14","7-14","8-14","9-14","10-14","11-14","12-13","13-12","14-10","15-8","16-7","17-5","18-3","0-0","0-0","0-0","0-0","3-25","4-24","5-23","6-22","7-21","8-20","9-19","10-18","11-17","12-17","0-0","0-0","0-0","0-0","0-0","0-0","3-3","4-3","5-3","6-3","7-3","6-4","9-3","0-0","0-0","0-0","0-0","0-0","3-15","4-15","5-15","6-15","7-15","8-15","8-17","9-17","10-17","12-6","13-5","14-4","15-4","16-3","0-0","0-0","0-0","0-0","0-0","0-0","3-21","0-0","0-0","0-0","0-0","0-0","3-3","3-5","4-5","5-5","4-8","4-10","5-10","6-10","7-10","8-10","7-13","7-15","8-15","8-17","9-17","9-19","8-24","9-24"
"0-0","0-0","0-0","3-40","4-36","5-33","6-30","7-27","8-25","9-22","10-20","11-18","12-16","13-14","14-12","15-11","16-9","17-7","18-6","19-4","20-3","0-0","0-0","0-0","0-0","3-15","4-15","5-15","6-15","7-15","8-15","9-15","10-15","11-15","12-7","13-6","14-5","15-4","16-3","0-0","0-0","0-0","0-0","0-0","3-17","0-0","0-0","0-0","0-0","0-0","3-3","3-4","4-4","4-5","5-5","6-5","8-4","9-4","11-3","0-0","0-0","0-0","0-0","0-0","0-0","3-18","4-18","5-18","6-18","7-18","8-18","9-18","10-18","0-0","0-0","0-0","0-0","0-0","3-4","3-6","4-6","5-6","4-9","5-9","5-11","6-11","6-13","7-13","8-13","9-13","10-13","9-16","12-13","13-13","13-14","14-14","16-13","17-13","18-13","19-13","20-13","21-12","22-12","23-12","24-12","25-12","26-12","27-12","28-12","30-11","31-11","32-11","33-11","34-11","35-11","36-11","37-11","38-11","39-11","40-11","41-11","42-11","43-11","44-11","45-11","46-11","47-11","49-9","52-6","0-0","0-0","0-0","0-0","3-15","4-15","5-15","6-15","7-15","8-15","9-15","10-15","11-15","12-14","13-13","14-11","15-9","16-8","17-6","18-4","0-0","0-0","0-0","0-0","0-0","3-25","4-24","5-23","6-22","7-21","8-20","9-19","10-18","0-0","0-0","0-0","0-0","0-0","0-0","3-3","3-4","4-4","5-4","6-4","7-4","8-4","9-4","11-3","0-0","0-0","0-0","0-0","0-0","3-18","4-18","5-18","6-18","7-18","8-18","9-18","10-18","11-7","12-6","13-5","14-5","15-4","16-3","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-3","3-4","3-6","4-6","5-6","4-9","5-9","5-11","6-11","7-11","8-11","9-11","7-16","8-16","8-18","9-18","9-20","8-25","9-25"
"0-0","0-0","0-0","3-41","4-37","5-34","6-31","7-28","8-26","9-23","10-21","11-19","12-17","13-15","14-13","15-12","16-10","17-8","18-7","19-5","20-4","0-0","0-0","0-0","0-0","0-0","3-17","4-17","5-17","6-17","7-17","8-17","9-17","10-17","11-8","12-7","13-6","14-5","15-4","16-3","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-3","3-4","4-4","4-5","5-5","5-6","6-6","8-5","9-5","11-4","13-3","0-0","0-0","0-0","0-0","0-0","0-0","3-20","4-20","5-20","6-20","7-20","8-20","9-20","0-0","0-0","0-0","0-0","3-3","3-5","3-7","4-7","5-7","6-7","5-10","5-12","6-12","6-14","7-14","8-14","9-14","10-14","11-14","12-14","13-14","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-13","4-13","5-13","6-13","7-13","8-12","9-12","10-12","11-12","12-12","13-12","14-12","15-12","5-40","6-40","7-40","8-40","9-40","10-40","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-16","4-16","5-16","6-16","7-16","8-16","9-16","10-16","11-16","12-15","13-14","14-12","15-10","16-9","17-7","18-5","19-3","0-0","0-0","0-0","0-0","3-26","4-25","5-24","6-23","7-22","8-21","9-20","0-0","0-0","0-0","0-0","0-0","0-0","3-3","3-4","4-4","4-5","5-5","6-5","7-5","8-5","9-5","11-4","13-3","0-0","0-0","0-0","0-0","0-0","3-20","4-20","5-20","6-20","7-20","8-20","9-20","10-8","11-7","12-6","13-6","14-5","15-4","16-3","17-3","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-4","4-4","3-7","4-7","5-7","6-7","5-10","5-12","6-12","7-12","8-12","9-12","8-15","8-17","9-17","9-19","10-19","10-21","9-26"
"0-0","0-0","0-0","3-42","4-38","5-35","6-32","7-29","8-27","9-24","10-22","11-20","12-18","13-16","14-14","15-13","16-11","17-9","18-8","19-6","20-5","21-3","0-0","0-0","0-0","0-0","0-0","3-19","4-19","5-19","6-19","7-19","8-19","9-19","10-9","11-8","12-7","13-6","14-5","15-4","16-3","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-3","3-4","4-4","4-5","5-5","5-6","6-6","6-7","8-6","9-6","11-5","13-4","15-3","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-23","4-23","5-23","6-23","0-0","0-0","0-0","0-0","3-3","3-4","3-6","3-8","4-8","5-8","6-8","7-8","6-11","6-13","7-13","7-15","8-15","9-15","10-15","11-15","12-15","13-15","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-13","4-13","5-13","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-17","4-17","5-17","6-17","7-17","8-17","9-17","10-17","11-17","12-16","13-15","14-13","15-11","16-10","17-8","18-6","19-4","20-3","0-0","0-0","0-0","0-0","3-26","4-25","5-24","6-23","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-3","3-4","4-4","4-5","5-5","5-6","6-6","7-6","8-6","9-6","11-5","13-4","15-3","0-0","0-0","0-0","0-0","0-0","3-22","4-22","5-22","6-22","7-22","8-22","9-9","10-8","11-7","12-7","13-6","14-5","15-4","16-4","17-3","0-0","0-0","0-0","0-0","0-0","0-0","3-3","3-5","4-5","5-5","4-8","5-8","6-8","7-8","6-11","6-13","7-13","8-13","9-13","10-13","8-18","9-18","9-20","10-20","10-22","9-27"
"0-0","0-0","0-0","3-43","4-39","5-36","6-33","7-30","8-28","9-25","10-23","11-21","12-19","13-17","14-15","15-14","16-12","17-10","18-9","19-7","20-6","21-4","22-3","0-0","0-0","0-0","0-0","0-0","3-20","4-20","5-20","6-20","7-20","8-20","9-10","10-9","11-8","12-7","13-6","14-5","15-4","0-0","0-0","0-0","0-0","0-0","0-0","3-3","3-4","4-4","4-5","5-5","5-6","6-6","6-7","7-7","8-7","9-7","11-6","13-5","15-4","17-3","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-25","4-25","0-0","0-0","0-0","0-0","0-0","3-4","4-4","3-7","4-7","4-9","5-9","6-9","7-9","6-12","6-14","7-14","7-16","8-16","9-16","10-16","11-16","12-16","13-16","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-18","4-18","5-18","6-18","7-18","8-18","9-18","10-18","11-18","12-17","13-16","14-14","15-12","16-11","17-9","18-7","19-5","20-4","0-0","0-0","0-0","0-0","0-0","3-26","4-25","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-3","3-4","4-4","4-5","5-5","5-6","6-6","6-7","7-7","8-7","9-7","11-6","13-5","15-4","17-3","0-0","0-0","0-0","0-0","0-0","3-25","4-25","5-25","6-25","7-25","8-10","9-9","10-8","11-8","12-7","13-6","14-5","15-5","16-4","0-0","0-0","0-0","0-0","0-0","3-3","3-4","3-6","4-6","5-6","4-9","5-9","6-9","7-9","6-12","6-14","7-14","8-14","9-14","10-14","11-14","9-19","10-19","10-21","11-21","11-23"
"0-0","0-0","0-0","3-44","4-40","5-37","6-34","7-31","8-29","9-26","10-24","11-22","12-20","13-18","14-16","15-15","16-13","17-11","18-10","19-8","20-7","21-5","22-4","23-3","0-0","0-0","0-0","0-0","0-0","3-22","4-22","5-22","6-22","7-22","8-11","9-10","10-9","11-8","12-7","13-6","14-5","15-3","0-0","0-0","0-0","0-0","3-3","3-4","4-4","4-5","5-5","5-6","6-6","6-7","7-7","7-8","8-8","9-8","11-7","13-6","15-5","17-4","19-3","20-3","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-3","3-5","4-5","5-5","4-8","4-10","5-10","6-10","7-10","8-10","7-13","7-15","8-15","8-17","9-17","10-17","11-17","12-17","13-17","22-3","23-3","24-3","25-3","26-3","27-3","28-3","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-3","4-3","5-3","6-3","7-3","8-3","9-3","3-19","4-19","5-19","6-19","7-19","8-19","9-19","10-19","11-19","12-18","13-17","14-15","15-13","16-12","17-10","18-8","19-6","20-5","28-3","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-3","4-3","5-3","6-3","7-3","5-5","5-6","6-6","6-7","7-7","7-8","8-8","9-8","11-7","13-6","15-5","17-4","20-3","0-0","0-0","0-0","0-0","0-0","3-27","4-27","5-27","6-27","7-11","8-10","9-9","10-9","11-8","12-7","13-6","14-6","0-0","0-0","0-0","0-0","0-0","3-3","3-4","4-4","3-7","4-7","5-7","6-7","5-10","6-10","7-10","8-10","7-13","7-15","8-15","9-15","10-15","11-15","9-20","10-20","10-22","11-22","11-24"
"0-0","0-0","0-0","3-45","4-41","5-38","6-35","7-32","8-30","9-27","10-25","11-23","12-21","13-19","14-17","15-16","16-14","17-12","18-11","19-9","20-8","21-6","22-5","23-4","0-0","0-0","0-0","0-0","0-0","3-23","4-23","5-23","6-23","7-23","8-12","9-11","10-10","11-9","12-8","13-7","14-6","15-4","16-3","17-3","18-3","19-3","20-3","21-3","22-3","23-3","24-3","25-3","26-3","27-3","28-3","29-3","30-3","31-3","32-3","33-3","34-3","35-3","36-3","37-3","38-3","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-4","3-6","4-6","5-6","4-9","5-9","5-11","6-11","7-11","8-11","9-11","7-16","8-16","8-18","9-18","10-18","11-18","12-18","13-18","22-4","23-4","24-4","25-4","26-4","27-4","28-4","29-3","30-3","31-3","32-3","33-3","34-3","35-3","36-3","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-3","4-3","5-3","6-3","7-3","8-3","9-3","10-3","11-3","12-3","13-3","14-3","15-3","16-3","17-3","3-20","4-20","5-20","6-20","7-20","8-20","9-20","10-20","11-20","12-19","13-18","14-16","15-14","16-13","17-11","18-9","19-7","20-6","28-4","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-3","3-4","4-4","5-4","6-4","7-4","8-4","6-6","6-7","7-7","7-8","8-8","8-9","9-9","11-8","13-7","15-6","17-5","20-4","22-3","0-0","0-0","0-0","0-0","0-0","3-30","4-30","5-30","6-12","7-11","8-10","9-10","10-9","11-8","12-7","13-7","0-0","0-0","0-0","0-0","0-0","3-4","4-4","4-5","5-5","4-8","5-8","6-8","7-8","6-11","7-11","8-11","9-11","7-16","8-16","9-16","10-16","11-16","12-16","10-21","11-21","11-23","12-23"
"0-0","0-0","0-0","3-46","4-42","5-39","6-36","7-33","8-31","9-28","10-26","11-24","12-22","13-20","14-18","15-17","16-15","17-13","18-12","19-10","20-9","21-7","22-6","23-5","24-3","0-0","0-0","0-0","0-0","0-0","3-24","4-24","5-24","6-24","7-13","8-12","9-11","10-10","11-9","12-8","13-7","14-5","15-4","16-4","17-4","18-4","19-4","20-4","21-4","22-4","23-4","24-4","25-4","26-4","27-4","28-4","29-4","30-4","31-4","32-4","33-4","34-4","35-4","36-4","37-4","38-3","39-3","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-3","3-5","3-7","4-7","5-7","6-7","5-10","5-12","6-12","7-12","8-12","9-12","8-15","8-17","9-17","9-19","10-19","11-19","12-19","13-19","22-5","23-5","24-5","25-5","26-5","27-5","28-5","29-4","30-4","31-4","32-4","33-4","34-4","35-4","36-4","38-3","39-3","40-3","0-0","0-0","0-0","3-3","4-3","5-3","6-3","7-3","8-3","9-3","10-3","11-3","9-4","10-4","11-4","12-4","13-4","14-4","15-4","16-4","17-4","18-4","4-21","5-21","6-21","7-21","8-21","9-21","10-21","11-21","12-20","13-19","14-17","15-15","16-14","17-12","18-10","19-8","20-7","36-4","40-3","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-3","4-3","5-3","6-3","7-3","5-5","6-5","7-5","8-5","9-5","10-5","7-8","8-8","8-9","9-9","9-10","11-9","13-8","15-7","17-6","20-5","22-4","25-3","0-0","0-0","0-0","0-0","0-0","3-33","4-33","5-13","6-12","7-11","8-11","9-10","10-9","11-8","0-0","0-0","0-0","0-0","0-0","3-3","3-5","4-5","5-5","5-6","4-9","5-9","6-9","7-9","6-12","7-12","8-12","9-12","8-15","8-17","9-17","10-17","11-17","12-17","13-17","11-22","11-24","12-24"
"0-0","0-0","0-0","3-47","4-43","5-40","6-37","7-34","8-32","9-29","10-27","11-25","12-23","13-21","14-19","15-18","16-16","17-14","18-13","19-11","20-10","21-8","22-7","23-6","24-4","25-3","0-0","0-0","0-0","0-0","0-0","3-26","4-26","5-26","6-14","7-13","8-12","9-11","10-10","11-9","12-8","13-6","14-5","15-5","16-5","17-5","18-5","19-5","20-5","21-5","22-5","23-5","24-5","25-5","26-5","27-5","28-5","29-5","30-5","31-5","32-5","33-5","34-5","35-5","36-5","37-4","38-4","39-3","0-0","0-0","0-0","0-0","0-0","0-0","0-0","0-0","3-8","4-8","5-8","6-8","7-8","6-11","6-13","7-13","8-13","9-13","10-13","8-18","9-18","9-20","10-20","11-20","12-20","13-20","21-6","22-6","23-6","24-6","25-6","26-6","27-6","28-5","29-5","30-5","31-5","32-5","33-5","34-5","35-5","36-4","37-4","38-4","0-0","0-0","0-0","3-4","4-4","5-4","6-4","7-4","8-4","9-4","10-4","11-4","12-4","13-4","14-4","12-5","13-5","14-5","15-5","16-5","17-5","18-5","19-5","5-22","6-22","7-22","8-22","9-22","10-22","11-22","12-21","13-20","14-18","15-16","16-15","17-13","18-11","19-9","35-5","36-5","40-4","0-0","0-0","0-0","0-0","0-0","0-0","3-3","3-4","4-4","5-4","6-4","7-4","8-4","6-6","7-6","8-6","9-6","10-6","11-6","8-9","9-9","9-10","10-10","11-10","13-9","15-8","17-7","20-6","22-5","25-4","27-3","0-0","0-0","0-0","0-0","0-0","3-36","4-14","5-13","6-12","7-12","8-11","9-10","0-0","0-0","0-0","0-0","0-0","3-3","3-4","3-6","4-6","5-6","6-6","6-7","5-10","6-10","7-10","8-10","7-13","8-13","9-13","10-13","8-18","9-18","10-18","11-18","12-18","13-18","11-23","12-23","12-25"
